Student_ID,Month,Year,Total_School_Days,Present,Absent,Late
S009,February,2026.0,20.0,19.0,1.0,0.0
S009,February,2026.0,10.0,7.0,1.0,2.0
S009,March,2026.0,20.0,19.0,0.0,1.0
S009,March,2026.0,10.0,6.0,4.0,0.0
S010,June,2023.0,20.0,15.0,4.0,1.0
S010,June,2023.0,10.0,7.0,2.0,1.0
S010,July,2023.0,20.0,14.0,4.0,2.0
S010,July,2023.0,10.0,5.0,4.0,1.0
S010,August,2023.0,20.0,16.0,1.0,3.0
S010,August,2023.0,10.0,7.0,0.0,3.0
S010,September,2023.0,20.0,17.0,2.0,1.0
S010,September,2023.0,10.0,8.0,1.0,1.0
S010,October,2023.0,20.0,19.0,1.0,0.0
S010,October,2023.0,10.0,8.0,0.0,2.0
S010,November,2023.0,20.0,17.0,3.0,0.0
S010,November,2023.0,10.0,9.0,1.0,0.0
S010,December,2023.0,20.0,16.0,1.0,3.0
S010,December,2023.0,10.0,7.0,0.0,3.0
S010,January,2024.0,20.0,14.0,4.0,2.0
S010,January,2024.0,10.0,9.0,1.0,0.0
S010,February,2024.0,20.0,18.0,2.0,0.0
S010,February,2024.0,10.0,8.0,0.0,2.0
S010,March,2024.0,20.0,19.0,1.0,0.0
S010,March,2024.0,10.0,7.0,0.0,3.0
S010,June,2024.0,20.0,14.0,6.0,0.0
S010,June,2024.0,10.0,8.0,0.0,2.0
S010,July,2024.0,20.0,15.0,1.0,4.0
S010,July,2024.0,10.0,6.0,1.0,3.0
S010,August,2024.0,20.0,19.0,0.0,1.0
S010,August,2024.0,10.0,9.0,1.0,0.0
S010,September,2024.0,20.0,18.0,2.0,0.0
S010,September,2024.0,10.0,7.0,3.0,0.0
S010,October,2024.0,20.0,14.0,4.0,2.0
S010,October,2024.0,10.0,5.0,4.0,1.0
S010,November,2024.0,20.0,9.0,7.0,4.0
S010,November,2024.0,10.0,6.0,4.0,0.0
S010,December,2024.0,20.0,16.0,1.0,3.0
S010,December,2024.0,10.0,9.0,0.0,1.0
S010,January,2025.0,20.0,15.0,2.0,3.0
S010,January,2025.0,10.0,8.0,1.0,1.0
S010,February,2025.0,20.0,17.0,2.0,1.0
S010,February,2025.0,10.0,10.0,0.0,0.0
S010,March,2025.0,20.0,12.0,5.0,3.0
S010,March,2025.0,10.0,5.0,3.0,2.0
S010,June,2025.0,20.0,16.0,2.0,2.0
S010,June,2025.0,10.0,9.0,0.0,1.0
S010,July,2025.0,20.0,12.0,5.0,3.0
S010,July,2025.0,10.0,7.0,2.0,1.0
S010,August,2025.0,20.0,16.0,4.0,0.0
S010,August,2025.0,10.0,6.0,4.0,0.0
S010,September,2025.0,20.0,11.0,5.0,4.0
S010,September,2025.0,10.0,7.0,1.0,2.0
S010,October,2025.0,20.0,11.0,5.0,4.0
S010,October,2025.0,10.0,6.0,2.0,2.0
S010,November,2025.0,20.0,15.0,1.0,4.0
S010,November,2025.0,10.0,9.0,1.0,0.0
S010,December,2025.0,20.0,18.0,2.0,0.0
S010,December,2025.0,10.0,9.0,1.0,0.0
S010,January,2026.0,20.0,16.0,3.0,1.0
S010,January,2026.0,10.0,7.0,0.0,3.0
S010,February,2026.0,20.0,17.0,0.0,3.0
S010,February,2026.0,10.0,7.0,2.0,1.0
S010,March,2026.0,20.0,16.0,0.0,4.0
S010,March,2026.0,10.0,6.0,4.0,0.0
S011,June,2023.0,20.0,13.0,6.0,1.0
S011,June,2023.0,10.0,8.0,2.0,0.0
S011,July,2023.0,20.0,18.0,2.0,0.0
S011,July,2023.0,10.0,10.0,0.0,0.0
S011,August,2023.0,20.0,14.0,5.0,1.0
S011,August,2023.0,10.0,8.0,1.0,1.0
S011,September,2023.0,20.0,14.0,2.0,4.0
S011,September,2023.0,10.0,6.0,0.0,4.0
S011,October,2023.0,20.0,14.0,3.0,3.0
S011,October,2023.0,10.0,7.0,2.0,1.0
S011,November,2023.0,20.0,14.0,2.0,4.0
S011,November,2023.0,10.0,9.0,1.0,0.0
S011,December,2023.0,20.0,18.0,2.0,0.0
S011,December,2023.0,10.0,6.0,2.0,2.0
S011,January,2024.0,20.0,16.0,3.0,1.0
S011,January,2024.0,10.0,6.0,4.0,0.0
S011,February,2024.0,20.0,14.0,0.0,6.0
S011,February,2024.0,10.0,9.0,1.0,0.0
S011,March,2024.0,20.0,19.0,1.0,0.0
S011,March,2024.0,10.0,8.0,0.0,2.0
S011,June,2024.0,20.0,18.0,2.0,0.0
S011,June,2024.0,10.0,9.0,1.0,0.0
S011,July,2024.0,20.0,17.0,3.0,0.0
S011,July,2024.0,10.0,9.0,1.0,0.0
S011,August,2024.0,20.0,13.0,3.0,4.0
S011,August,2024.0,10.0,10.0,0.0,0.0
S011,September,2024.0,20.0,14.0,3.0,3.0
S011,September,2024.0,10.0,8.0,0.0,2.0
S011,October,2024.0,20.0,13.0,3.0,4.0
S011,October,2024.0,10.0,6.0,2.0,2.0
S011,November,2024.0,20.0,13.0,6.0,1.0
S011,November,2024.0,10.0,7.0,2.0,1.0
S011,December,2024.0,20.0,10.0,6.0,4.0
S011,December,2024.0,10.0,7.0,2.0,1.0
S011,January,2025.0,20.0,15.0,3.0,2.0
S011,January,2025.0,10.0,10.0,0.0,0.0
S011,February,2025.0,20.0,19.0,1.0,0.0
S011,February,2025.0,10.0,9.0,1.0,0.0
S011,March,2025.0,20.0,15.0,2.0,3.0
S011,March,2025.0,10.0,8.0,2.0,0.0
S011,June,2025.0,20.0,16.0,4.0,0.0
S011,June,2025.0,10.0,7.0,3.0,0.0
S011,July,2025.0,20.0,16.0,2.0,2.0
S011,July,2025.0,10.0,8.0,2.0,0.0
S011,August,2025.0,20.0,12.0,4.0,4.0
S011,August,2025.0,10.0,5.0,3.0,2.0
S011,September,2025.0,20.0,12.0,5.0,3.0
S011,September,2025.0,10.0,7.0,3.0,0.0
S011,October,2025.0,20.0,16.0,4.0,0.0
S011,October,2025.0,10.0,10.0,0.0,0.0
S011,November,2025.0,20.0,16.0,3.0,1.0
S011,November,2025.0,10.0,8.0,1.0,1.0
S011,December,2025.0,20.0,17.0,3.0,0.0
S011,December,2025.0,10.0,6.0,2.0,2.0
S011,January,2026.0,20.0,17.0,0.0,3.0
S011,January,2026.0,10.0,7.0,0.0,3.0
S011,February,2026.0,20.0,19.0,0.0,1.0
S011,February,2026.0,10.0,9.0,0.0,1.0
S011,March,2026.0,20.0,16.0,4.0,0.0
S011,March,2026.0,10.0,8.0,0.0,2.0
S012,June,2023.0,20.0,15.0,5.0,0.0
S012,June,2023.0,10.0,9.0,1.0,0.0
S012,July,2023.0,20.0,16.0,0.0,4.0
S012,July,2023.0,10.0,8.0,2.0,0.0
S012,August,2023.0,20.0,19.0,0.0,1.0
S012,August,2023.0,10.0,9.0,0.0,1.0
S012,September,2023.0,20.0,16.0,2.0,2.0
S012,September,2023.0,10.0,9.0,0.0,1.0
S012,October,2023.0,20.0,16.0,0.0,4.0
S012,October,2023.0,10.0,9.0,1.0,0.0
S012,November,2023.0,20.0,15.0,5.0,0.0
S012,November,2023.0,10.0,6.0,3.0,1.0
S012,December,2023.0,20.0,14.0,2.0,4.0
S012,December,2023.0,10.0,6.0,3.0,1.0
S012,January,2024.0,20.0,15.0,4.0,1.0
S012,January,2024.0,10.0,8.0,2.0,0.0
S012,February,2024.0,20.0,14.0,5.0,1.0
S012,February,2024.0,10.0,8.0,1.0,1.0
S012,March,2024.0,20.0,14.0,3.0,3.0
S012,March,2024.0,10.0,8.0,2.0,0.0
S012,June,2024.0,20.0,18.0,1.0,1.0
S012,June,2024.0,10.0,7.0,0.0,3.0
S012,July,2024.0,20.0,18.0,1.0,1.0
S012,July,2024.0,10.0,6.0,1.0,3.0
S012,August,2024.0,20.0,17.0,2.0,1.0
S012,August,2024.0,10.0,8.0,2.0,0.0
S012,September,2024.0,20.0,11.0,8.0,1.0
S012,September,2024.0,10.0,5.0,4.0,1.0
S012,October,2024.0,20.0,17.0,3.0,0.0
S012,October,2024.0,10.0,9.0,1.0,0.0
S012,November,2024.0,20.0,15.0,3.0,2.0
S012,November,2024.0,10.0,10.0,0.0,0.0
S012,December,2024.0,20.0,12.0,4.0,4.0
S012,December,2024.0,10.0,6.0,2.0,2.0
S012,January,2025.0,20.0,14.0,5.0,1.0
S012,January,2025.0,10.0,6.0,3.0,1.0
S012,February,2025.0,20.0,16.0,2.0,2.0
S012,February,2025.0,10.0,9.0,0.0,1.0
S012,March,2025.0,20.0,15.0,2.0,3.0
S012,March,2025.0,10.0,8.0,2.0,0.0
S012,June,2025.0,20.0,8.0,9.0,3.0
S012,June,2025.0,10.0,7.0,3.0,0.0
S012,July,2025.0,20.0,12.0,4.0,4.0
S012,July,2025.0,10.0,10.0,0.0,0.0
S012,August,2025.0,20.0,19.0,1.0,0.0
S012,August,2025.0,10.0,10.0,0.0,0.0
S012,September,2025.0,20.0,17.0,0.0,3.0
S012,September,2025.0,10.0,9.0,0.0,1.0
S012,October,2025.0,20.0,13.0,4.0,3.0
S012,October,2025.0,10.0,5.0,3.0,2.0
S012,November,2025.0,20.0,19.0,1.0,0.0
S012,November,2025.0,10.0,8.0,0.0,2.0
S012,December,2025.0,20.0,15.0,1.0,4.0
S012,December,2025.0,10.0,9.0,1.0,0.0
S012,January,2026.0,20.0,16.0,2.0,2.0
S012,January,2026.0,10.0,8.0,2.0,0.0
S012,February,2026.0,20.0,17.0,2.0,1.0
S012,February,2026.0,10.0,8.0,2.0,0.0
S012,March,2026.0,20.0,14.0,5.0,1.0
S012,March,2026.0,10.0,9.0,1.0,0.0
S013,June,2023.0,20.0,12.0,5.0,3.0
S013,June,2023.0,10.0,6.0,2.0,2.0
S013,July,2023.0,20.0,14.0,3.0,3.0
S013,July,2023.0,10.0,7.0,1.0,2.0
S013,August,2023.0,20.0,16.0,0.0,4.0
S013,August,2023.0,10.0,7.0,3.0,0.0
S013,September,2023.0,20.0,17.0,3.0,0.0
S013,September,2023.0,10.0,6.0,0.0,4.0
S013,October,2023.0,20.0,16.0,3.0,1.0
S013,October,2023.0,10.0,6.0,1.0,3.0
S013,November,2023.0,20.0,15.0,0.0,5.0
S013,November,2023.0,10.0,7.0,2.0,1.0
S013,December,2023.0,20.0,16.0,3.0,1.0
S013,December,2023.0,10.0,9.0,0.0,1.0
S013,January,2024.0,20.0,15.0,4.0,1.0
S013,January,2024.0,10.0,9.0,1.0,0.0
S013,February,2024.0,20.0,16.0,0.0,4.0
S013,February,2024.0,10.0,8.0,1.0,1.0
S013,March,2024.0,20.0,16.0,4.0,0.0
S013,March,2024.0,10.0,7.0,0.0,3.0
S013,June,2024.0,20.0,18.0,0.0,2.0
S013,June,2024.0,10.0,6.0,2.0,2.0
S013,July,2024.0,20.0,14.0,6.0,0.0
S013,July,2024.0,10.0,9.0,0.0,1.0
S013,August,2024.0,20.0,15.0,2.0,3.0
S013,August,2024.0,10.0,5.0,3.0,2.0
S013,September,2024.0,20.0,12.0,5.0,3.0
S013,September,2024.0,10.0,6.0,4.0,0.0
S013,October,2024.0,20.0,18.0,2.0,0.0
S013,October,2024.0,10.0,7.0,3.0,0.0
S013,November,2024.0,20.0,16.0,1.0,3.0
S013,November,2024.0,10.0,7.0,2.0,1.0
S013,December,2024.0,20.0,16.0,4.0,0.0
S013,December,2024.0,10.0,8.0,2.0,0.0
S013,January,2025.0,20.0,19.0,1.0,0.0
S013,January,2025.0,10.0,8.0,2.0,0.0
S013,February,2025.0,20.0,14.0,4.0,2.0
S013,February,2025.0,10.0,9.0,1.0,0.0
S013,March,2025.0,20.0,15.0,1.0,4.0
S013,March,2025.0,10.0,7.0,1.0,2.0
S013,June,2025.0,20.0,16.0,0.0,4.0
S013,June,2025.0,10.0,9.0,0.0,1.0
S013,July,2025.0,20.0,14.0,3.0,3.0
S013,July,2025.0,10.0,8.0,0.0,2.0
S013,August,2025.0,20.0,14.0,3.0,3.0
S013,August,2025.0,10.0,7.0,2.0,1.0
S013,September,2025.0,20.0,13.0,6.0,1.0
S013,September,2025.0,10.0,5.0,4.0,1.0
S013,October,2025.0,20.0,17.0,2.0,1.0
S013,October,2025.0,10.0,9.0,0.0,1.0
S013,November,2025.0,20.0,18.0,0.0,2.0
S013,November,2025.0,10.0,2.0,7.0,1.0
S013,December,2025.0,20.0,15.0,2.0,3.0
S013,December,2025.0,10.0,6.0,0.0,4.0
S013,January,2026.0,20.0,19.0,1.0,0.0
S013,January,2026.0,10.0,8.0,1.0,1.0
S013,February,2026.0,20.0,17.0,0.0,3.0
S013,February,2026.0,10.0,9.0,0.0,1.0
S013,March,2026.0,20.0,19.0,0.0,1.0
S013,March,2026.0,10.0,9.0,1.0,0.0
S014,June,2023.0,20.0,17.0,1.0,2.0
S014,June,2023.0,10.0,7.0,2.0,1.0
S014,July,2023.0,20.0,16.0,0.0,4.0
S014,July,2023.0,10.0,7.0,1.0,2.0
S014,August,2023.0,20.0,19.0,1.0,0.0
S014,August,2023.0,10.0,6.0,0.0,4.0
S014,September,2023.0,20.0,17.0,1.0,2.0
S014,September,2023.0,10.0,9.0,0.0,1.0
S014,October,2023.0,20.0,15.0,2.0,3.0
S014,October,2023.0,10.0,8.0,2.0,0.0
S014,November,2023.0,20.0,17.0,3.0,0.0
S014,November,2023.0,10.0,6.0,3.0,1.0
S014,December,2023.0,20.0,18.0,0.0,2.0
S014,December,2023.0,10.0,6.0,3.0,1.0
S014,January,2024.0,20.0,15.0,4.0,1.0
S014,January,2024.0,10.0,8.0,0.0,2.0
S014,February,2024.0,20.0,17.0,3.0,0.0
S014,February,2024.0,10.0,7.0,3.0,0.0
S014,March,2024.0,20.0,15.0,1.0,4.0
S014,March,2024.0,10.0,6.0,3.0,1.0
S014,June,2024.0,20.0,19.0,0.0,1.0
S014,June,2024.0,10.0,7.0,1.0,2.0
S014,July,2024.0,20.0,15.0,5.0,0.0
S014,July,2024.0,10.0,9.0,0.0,1.0
S014,August,2024.0,20.0,20.0,0.0,0.0
S014,August,2024.0,10.0,10.0,0.0,0.0
S014,September,2024.0,20.0,15.0,1.0,4.0
S014,September,2024.0,10.0,8.0,2.0,0.0
S014,October,2024.0,20.0,17.0,1.0,2.0
S014,October,2024.0,10.0,10.0,0.0,0.0
S014,November,2024.0,20.0,17.0,1.0,2.0
S014,November,2024.0,10.0,8.0,1.0,1.0
S014,December,2024.0,20.0,15.0,1.0,4.0
S014,December,2024.0,10.0,9.0,1.0,0.0
S014,January,2025.0,20.0,18.0,2.0,0.0
S014,January,2025.0,10.0,9.0,1.0,0.0
S014,February,2025.0,20.0,20.0,0.0,0.0
S014,February,2025.0,10.0,9.0,1.0,0.0
S014,March,2025.0,20.0,16.0,0.0,4.0
S014,March,2025.0,10.0,9.0,1.0,0.0
S014,June,2025.0,20.0,18.0,0.0,2.0
S014,June,2025.0,10.0,9.0,0.0,1.0
S014,July,2025.0,20.0,18.0,1.0,1.0
S014,July,2025.0,10.0,8.0,2.0,0.0
S014,August,2025.0,20.0,15.0,1.0,4.0
S014,August,2025.0,10.0,10.0,0.0,0.0
S014,September,2025.0,20.0,17.0,2.0,1.0
S014,September,2025.0,10.0,8.0,2.0,0.0
S014,October,2025.0,20.0,16.0,1.0,3.0
S014,October,2025.0,10.0,8.0,0.0,2.0
S014,November,2025.0,20.0,16.0,0.0,4.0
S014,November,2025.0,10.0,3.0,6.0,1.0
S014,December,2025.0,20.0,17.0,1.0,2.0
S014,December,2025.0,10.0,7.0,0.0,3.0
S014,January,2026.0,20.0,19.0,1.0,0.0
S014,January,2026.0,10.0,6.0,2.0,2.0
S014,February,2026.0,20.0,17.0,1.0,2.0
S014,February,2026.0,10.0,8.0,0.0,2.0
S014,March,2026.0,20.0,15.0,2.0,3.0
S014,March,2026.0,10.0,8.0,0.0,2.0
S015,June,2023.0,20.0,17.0,2.0,1.0
S015,June,2023.0,10.0,8.0,2.0,0.0
S015,July,2023.0,20.0,14.0,4.0,2.0
S015,July,2023.0,10.0,10.0,0.0,0.0
S015,August,2023.0,20.0,17.0,0.0,3.0
S015,August,2023.0,10.0,8.0,0.0,2.0
S015,September,2023.0,20.0,14.0,5.0,1.0
S015,September,2023.0,10.0,7.0,1.0,2.0
S015,October,2023.0,20.0,16.0,2.0,2.0
S015,October,2023.0,10.0,8.0,1.0,1.0
S015,November,2023.0,20.0,14.0,2.0,4.0
S015,November,2023.0,10.0,9.0,0.0,1.0
S015,December,2023.0,20.0,19.0,1.0,0.0
S015,December,2023.0,10.0,8.0,2.0,0.0
S015,January,2024.0,20.0,19.0,1.0,0.0
S015,January,2024.0,10.0,6.0,3.0,1.0
S015,February,2024.0,20.0,17.0,0.0,3.0
S015,February,2024.0,10.0,9.0,0.0,1.0
S015,March,2024.0,20.0,16.0,2.0,2.0
S015,March,2024.0,10.0,8.0,0.0,2.0
S015,June,2024.0,20.0,17.0,2.0,1.0
S015,June,2024.0,10.0,9.0,1.0,0.0
S015,July,2024.0,20.0,16.0,0.0,4.0
S015,July,2024.0,10.0,6.0,1.0,3.0
S015,August,2024.0,20.0,11.0,5.0,4.0
S015,August,2024.0,10.0,8.0,2.0,0.0
S015,September,2024.0,20.0,14.0,4.0,2.0
S015,September,2024.0,10.0,7.0,2.0,1.0
S015,October,2024.0,20.0,14.0,4.0,2.0
S015,October,2024.0,10.0,8.0,2.0,0.0
S015,November,2024.0,20.0,16.0,1.0,3.0
S015,November,2024.0,10.0,9.0,1.0,0.0
S015,December,2024.0,20.0,19.0,1.0,0.0
S015,December,2024.0,10.0,9.0,1.0,0.0
S015,January,2025.0,20.0,15.0,2.0,3.0
S015,January,2025.0,10.0,10.0,0.0,0.0
S015,February,2025.0,20.0,17.0,3.0,0.0
S015,February,2025.0,10.0,10.0,0.0,0.0
S015,March,2025.0,20.0,16.0,4.0,0.0
S015,March,2025.0,10.0,7.0,3.0,0.0
S015,June,2025.0,20.0,15.0,3.0,2.0
S015,June,2025.0,10.0,6.0,3.0,1.0
S015,July,2025.0,20.0,12.0,4.0,4.0
S015,July,2025.0,10.0,5.0,4.0,1.0
S015,August,2025.0,20.0,18.0,0.0,2.0
S015,August,2025.0,10.0,9.0,1.0,0.0
S015,September,2025.0,20.0,15.0,2.0,3.0
S015,September,2025.0,10.0,7.0,1.0,2.0
S015,October,2025.0,20.0,18.0,2.0,0.0
S015,October,2025.0,10.0,7.0,3.0,0.0
S015,November,2025.0,20.0,16.0,1.0,3.0
S015,November,2025.0,10.0,8.0,2.0,0.0
S015,December,2025.0,20.0,16.0,4.0,0.0
S015,December,2025.0,10.0,6.0,4.0,0.0
S015,January,2026.0,20.0,18.0,0.0,2.0
S015,January,2026.0,10.0,6.0,4.0,0.0
S015,February,2026.0,20.0,14.0,4.0,2.0
S015,February,2026.0,10.0,9.0,1.0,0.0
S015,March,2026.0,20.0,16.0,1.0,3.0
S015,March,2026.0,10.0,8.0,2.0,0.0
S016,June,2023.0,20.0,15.0,2.0,3.0
S016,June,2023.0,10.0,6.0,3.0,1.0
S016,July,2023.0,20.0,16.0,2.0,2.0
S016,July,2023.0,10.0,9.0,0.0,1.0
S016,August,2023.0,20.0,18.0,0.0,2.0
S016,August,2023.0,10.0,9.0,1.0,0.0
S016,September,2023.0,20.0,17.0,2.0,1.0
S016,September,2023.0,10.0,9.0,1.0,0.0
S016,October,2023.0,20.0,14.0,6.0,0.0
S016,October,2023.0,10.0,7.0,1.0,2.0
S016,November,2023.0,20.0,19.0,1.0,0.0
S016,November,2023.0,10.0,7.0,0.0,3.0
S016,December,2023.0,20.0,17.0,1.0,2.0
S016,December,2023.0,10.0,6.0,1.0,3.0
S016,January,2024.0,20.0,17.0,2.0,1.0
S016,January,2024.0,10.0,8.0,2.0,0.0
S016,February,2024.0,20.0,17.0,3.0,0.0
S016,February,2024.0,10.0,6.0,4.0,0.0
S016,March,2024.0,20.0,14.0,6.0,0.0
S016,March,2024.0,10.0,8.0,0.0,2.0
S016,June,2024.0,20.0,17.0,0.0,3.0
S016,June,2024.0,10.0,6.0,2.0,2.0
S016,July,2024.0,20.0,19.0,0.0,1.0
S016,July,2024.0,10.0,7.0,0.0,3.0
S016,August,2024.0,20.0,16.0,0.0,4.0
S016,August,2024.0,10.0,6.0,2.0,2.0
S016,September,2024.0,20.0,14.0,2.0,4.0
S016,September,2024.0,10.0,7.0,3.0,0.0
S016,October,2024.0,20.0,19.0,1.0,0.0
S016,October,2024.0,10.0,10.0,0.0,0.0
S016,November,2024.0,20.0,18.0,1.0,1.0
S016,November,2024.0,10.0,10.0,0.0,0.0
S016,December,2024.0,20.0,17.0,2.0,1.0
S016,December,2024.0,10.0,10.0,0.0,0.0
S016,January,2025.0,20.0,17.0,0.0,3.0
S016,January,2025.0,10.0,8.0,0.0,2.0
S016,February,2025.0,20.0,16.0,0.0,4.0
S016,February,2025.0,10.0,10.0,0.0,0.0
S016,March,2025.0,20.0,14.0,2.0,4.0
S016,March,2025.0,10.0,5.0,3.0,2.0
S016,June,2025.0,20.0,19.0,1.0,0.0
S016,June,2025.0,10.0,10.0,0.0,0.0
S016,July,2025.0,20.0,18.0,1.0,1.0
S016,July,2025.0,10.0,7.0,2.0,1.0
S016,August,2025.0,20.0,16.0,4.0,0.0
S016,August,2025.0,10.0,8.0,2.0,0.0
S016,September,2025.0,20.0,15.0,2.0,3.0
S016,September,2025.0,10.0,7.0,1.0,2.0
S016,October,2025.0,20.0,20.0,0.0,0.0
S016,October,2025.0,10.0,8.0,2.0,0.0
S016,November,2025.0,20.0,19.0,1.0,0.0
S016,November,2025.0,10.0,7.0,2.0,1.0
S016,December,2025.0,20.0,14.0,2.0,4.0
S016,December,2025.0,10.0,8.0,2.0,0.0
S016,January,2026.0,20.0,15.0,2.0,3.0
S016,January,2026.0,10.0,6.0,4.0,0.0
S016,February,2026.0,20.0,17.0,2.0,1.0
S016,February,2026.0,10.0,9.0,1.0,0.0
S016,March,2026.0,20.0,15.0,1.0,4.0
S016,March,2026.0,10.0,9.0,0.0,1.0
S017,June,2023.0,20.0,15.0,3.0,2.0
S017,June,2023.0,10.0,7.0,2.0,1.0
S017,July,2023.0,20.0,19.0,1.0,0.0
S017,July,2023.0,10.0,8.0,2.0,0.0
S017,August,2023.0,20.0,19.0,0.0,1.0
S017,August,2023.0,10.0,6.0,1.0,3.0
S017,September,2023.0,20.0,17.0,0.0,3.0
S017,September,2023.0,10.0,7.0,0.0,3.0
S017,October,2023.0,20.0,14.0,5.0,1.0
S017,October,2023.0,10.0,6.0,4.0,0.0
S017,November,2023.0,20.0,19.0,1.0,0.0
S017,November,2023.0,10.0,8.0,1.0,1.0
S017,December,2023.0,20.0,15.0,3.0,2.0
S017,December,2023.0,10.0,9.0,0.0,1.0
S017,January,2024.0,20.0,19.0,0.0,1.0
S017,January,2024.0,10.0,9.0,0.0,1.0
S017,February,2024.0,20.0,14.0,4.0,2.0
S017,February,2024.0,10.0,7.0,1.0,2.0
S017,March,2024.0,20.0,16.0,2.0,2.0
S017,March,2024.0,10.0,9.0,0.0,1.0
S017,June,2024.0,20.0,19.0,1.0,0.0
S017,June,2024.0,10.0,6.0,4.0,0.0
S017,July,2024.0,20.0,18.0,1.0,1.0
S017,July,2024.0,10.0,9.0,1.0,0.0
S017,August,2024.0,20.0,19.0,1.0,0.0
S017,August,2024.0,10.0,9.0,1.0,0.0
S017,September,2024.0,20.0,17.0,2.0,1.0
S017,September,2024.0,10.0,7.0,2.0,1.0
S017,October,2024.0,20.0,17.0,3.0,0.0
S017,October,2024.0,10.0,10.0,0.0,0.0
S017,November,2024.0,20.0,18.0,2.0,0.0
S017,November,2024.0,10.0,9.0,1.0,0.0
S017,December,2024.0,20.0,14.0,3.0,3.0
S017,December,2024.0,10.0,8.0,2.0,0.0
S017,January,2025.0,20.0,17.0,0.0,3.0
S017,January,2025.0,10.0,7.0,2.0,1.0
S017,February,2025.0,20.0,15.0,3.0,2.0
S017,February,2025.0,10.0,7.0,3.0,0.0
S017,March,2025.0,20.0,15.0,4.0,1.0
S017,March,2025.0,10.0,7.0,3.0,0.0
S017,June,2025.0,20.0,15.0,3.0,2.0
S017,June,2025.0,10.0,7.0,3.0,0.0
S017,July,2025.0,20.0,18.0,1.0,1.0
S017,July,2025.0,10.0,8.0,1.0,1.0
S017,August,2025.0,20.0,15.0,4.0,1.0
S017,August,2025.0,10.0,6.0,4.0,0.0
S017,September,2025.0,20.0,18.0,2.0,0.0
S017,September,2025.0,10.0,10.0,0.0,0.0
S017,October,2025.0,20.0,15.0,1.0,4.0
S017,October,2025.0,10.0,8.0,2.0,0.0
S017,November,2025.0,20.0,17.0,2.0,1.0
S017,November,2025.0,10.0,7.0,1.0,2.0
S017,December,2025.0,20.0,18.0,2.0,0.0
S017,December,2025.0,10.0,6.0,0.0,4.0
S017,January,2026.0,20.0,16.0,4.0,0.0
S017,January,2026.0,10.0,8.0,1.0,1.0
S017,February,2026.0,20.0,14.0,6.0,0.0
S017,February,2026.0,10.0,7.0,1.0,2.0
S017,March,2026.0,20.0,19.0,0.0,1.0
S017,March,2026.0,10.0,7.0,0.0,3.0
S018,June,2023.0,20.0,13.0,3.0,4.0
S018,June,2023.0,10.0,8.0,0.0,2.0
S018,July,2023.0,20.0,17.0,2.0,1.0
S018,July,2023.0,10.0,9.0,0.0,1.0
S018,August,2023.0,20.0,15.0,5.0,0.0
S018,August,2023.0,10.0,8.0,0.0,2.0
S018,September,2023.0,20.0,19.0,0.0,1.0
S018,September,2023.0,10.0,7.0,3.0,0.0
S018,October,2023.0,20.0,17.0,2.0,1.0
S018,October,2023.0,10.0,8.0,1.0,1.0
S018,November,2023.0,20.0,16.0,3.0,1.0
S018,November,2023.0,10.0,7.0,2.0,1.0
S018,December,2023.0,20.0,18.0,1.0,1.0
S018,December,2023.0,10.0,9.0,1.0,0.0
S018,January,2024.0,20.0,18.0,2.0,0.0
S018,January,2024.0,10.0,7.0,0.0,3.0
S018,February,2024.0,20.0,18.0,1.0,1.0
S018,February,2024.0,10.0,9.0,1.0,0.0
S018,March,2024.0,20.0,17.0,3.0,0.0
S018,March,2024.0,10.0,7.0,1.0,2.0
S018,June,2024.0,20.0,19.0,1.0,0.0
S018,June,2024.0,10.0,9.0,1.0,0.0
S018,July,2024.0,20.0,15.0,2.0,3.0
S018,July,2024.0,10.0,7.0,0.0,3.0
S018,August,2024.0,20.0,13.0,5.0,2.0
S018,August,2024.0,10.0,9.0,1.0,0.0
S018,September,2024.0,20.0,14.0,3.0,3.0
S018,September,2024.0,10.0,5.0,3.0,2.0
S018,October,2024.0,20.0,13.0,6.0,1.0
S018,October,2024.0,10.0,7.0,2.0,1.0
S018,November,2024.0,20.0,16.0,4.0,0.0
S018,November,2024.0,10.0,9.0,1.0,0.0
S018,December,2024.0,20.0,12.0,4.0,4.0
S018,December,2024.0,10.0,6.0,2.0,2.0
S018,January,2025.0,20.0,14.0,4.0,2.0
S018,January,2025.0,10.0,9.0,0.0,1.0
S018,February,2025.0,20.0,16.0,1.0,3.0
S018,February,2025.0,10.0,6.0,2.0,2.0
S018,March,2025.0,20.0,16.0,2.0,2.0
S018,March,2025.0,10.0,10.0,0.0,0.0
S018,June,2025.0,20.0,17.0,2.0,1.0
S018,June,2025.0,10.0,7.0,3.0,0.0
S018,July,2025.0,20.0,13.0,6.0,1.0
S018,July,2025.0,10.0,7.0,2.0,1.0
S018,August,2025.0,20.0,13.0,5.0,2.0
S018,August,2025.0,10.0,7.0,3.0,0.0
S018,September,2025.0,20.0,14.0,2.0,4.0
S018,September,2025.0,10.0,8.0,0.0,2.0
S018,October,2025.0,20.0,18.0,1.0,1.0
S018,October,2025.0,10.0,8.0,1.0,1.0
S018,November,2025.0,20.0,15.0,1.0,4.0
S018,November,2025.0,10.0,8.0,1.0,1.0
S018,December,2025.0,20.0,15.0,1.0,4.0
